observed_docking_score,averaged_predicted_docking_score,belongs_to_lowest_10_percent
-4.77,-5.891612628320891,0
-7.22,-5.441337601983694,0
-5.599,-5.836506517170323,0
-6.719,-5.868900483742309,0
-4.458,-5.916670608103729,0
-7.108,-6.173073387516994,0
-6.496,-5.318935046687491,0
-6.647,-5.897342148545539,0
-3.945,-6.176552977608319,0
-8.24,-6.203501722269149,1
-5.491,-5.886994580897762,0
-6.266,-5.956216452994247,0
-7.864,-5.772458508915464,1
-5.193,-5.333493121120339,0
-5.727,-5.907139356410904,0
-7.706,-6.094525307666068,1
-6.342,-5.913933215755081,0
-4.782,-5.775302825115338,0
-6.908,-6.068521660403782,0
-5.641,-5.776530305222758,0
-8.849,-5.832883669574298,1
-5.942,-5.736728102035697,0
-5.226,-5.92616871034521,0
-6.603,-6.206124143124944,0
-6.542,-5.999001767403241,0
-6.374,-6.030401495288668,0
-6.8,-6.126900960656491,0
-6.786,-5.989240356484784,0
-6.475,-5.885565545631202,0
-6.175,-5.962638532231419,0
-6.434,-5.8681793375282085,0
0.223,-6.19686556382915,0
-7.191,-5.985371715977055,0
-4.848,-5.933142932374917,0
-4.721,-5.821171829307035,0
-4.465,-5.317282179419026,0
-5.232,-5.7011438697033165,0
-7.673,-5.26140241825239,1
-7.15,-5.9675274812873145,0
-6.543,-5.987220625398698,0
-8.741,-6.188748192483914,1
-6.202,-6.1402356137216,0
-3.719,-5.947845559155076,0
-4.021,-5.556275651442104,0
-4.127,-5.944081956070132,0
-5.041,-5.896714169646601,0
-6.153,-5.649629924525741,0
-3.941,-5.7419012566060275,0
-5.921,-6.180961289852234,0
-5.262,-5.868288242361937,0
-6.734,-6.015668736974308,0
-7.206,-5.91254549297168,0
-5.569,-5.772143064118884,0
-5.188,-5.813221874296742,0
-4.783,-5.8379998324749565,0
-5.729,-6.430650701306,0
-4.929,-5.759570723894643,0
-5.053,-5.6751660041848275,0
-6.881,-5.904259300875636,0
-7.251,-5.748440257093411,0
-9.942,-6.058314061547138,1
-6.826,-5.8599646553355065,0
-7.38,-5.897710016457831,0
-4.654,-5.8857324156361335,0
-5.817,-5.738060350235207,0
-4.827,-5.422902661621484,0
-6.852,-5.769035820870884,0
-4.362,-5.925196254373431,0
-6.205,-6.008882848190253,0
-6.709,-5.682436292920934,0
-3.935,-5.99394177268709,0
-5.041,-5.901321379687979,0
-6.035,-5.367686385651407,0
-5.915,-5.3862377097543,0
-4.711,-5.846372670734174,0
-6.784,-5.653724292143127,0
-6.305,-6.151786883997926,0
-3.884,-5.796222046311369,0
-5.752,-6.078228430537385,0
-2.145,-6.104034626237239,0
-6.159,-5.696673248212875,0
-6.974,-5.697572716875187,0
-7.218,-6.135394777073593,0
-7.305,-5.930802070541058,0
-6.453,-5.685518962862158,0
-5.811,-5.858255523247542,0
-7.016,-5.988427424053033,0
-6.352,-5.9313992976753775,0
-6.462,-5.906501799249322,0
-6.302,-5.907967317426882,0
-5.901,-6.067065534029858,0
-4.724,-5.835407207749481,0
-4.823,-5.917808336176387,0
2.296,-5.903766350122803,0
-6.871,-5.949479302951411,0
-7.983,-6.203347106165341,1
-5.077,-5.589982498573409,0
-6.828,-5.639609871167066,0
-5.959,-5.967598171078295,0
-6.335,-5.925362094729171,0
-6.576,-6.004317187962587,0
-6.398,-5.883854576373964,0
-6.084,-5.927730420333109,0
-7.354,-5.78763332692901,0
-5.254,-6.080665896879863,0
-5.682,-5.9062827277561425,0
-2.94,-5.645871649341613,0
-4.953,-6.192531583455917,0
-5.527,-6.061301623690372,0
-6.521,-6.063712813724537,0
-4.86,-5.907316964296182,0
-4.231,-5.716058419293245,0
-7.735,-5.9795010583419765,1
-6.255,-5.898077972010913,0
-6.96,-6.201915761212599,0
-6.559,-5.86872853710056,0
-6.801,-5.422291240746821,0
-8.815,-6.095562529613359,1
-7.943,-5.898177566851403,1
-5.131,-5.713591174488908,0
-5.544,-5.6291433459592675,0
-6.483,-5.885605272842129,0
-3.519,-5.964607062884236,0
-3.876,-5.265349604486136,0
-6.641,-5.668470147212665,0
-8.57,-6.027674302367732,1
-3.627,-5.89706893667733,0
-6.087,-6.206203007485533,0
-4.422,-5.598107108422949,0
-4.377,-5.660834123983399,0
-6.674,-5.924431342126668,0
-5.139,-6.06050079226891,0
-5.849,-5.83235648745776,0
-5.221,-5.888842803040179,0
-5.392,-6.009946724125151,0
-2.546,-5.318682107851214,0
-6.409,-6.1593018079186415,0
-6.177,-5.637147687635206,0
-5.292,-6.081560825927708,0
-5.987,-5.785091976201064,0
-7.905,-5.865019157213437,1
-6.097,-5.861582020922247,0
-6.44,-5.866870284728331,0
-6.002,-5.97966770772725,0
-5.584,-6.1608092573681015,0
-5.228,-5.851953616323996,0
-5.656,-5.974870578509228,0
-5.388,-5.942506543650577,0
-7.322,-5.894459392070485,0
-6.189,-6.1251457636296145,0
-2.758,-5.215688426329387,0
-4.234,-5.260503581988572,0
-5.621,-5.81692587025823,0
-4.734,-5.9189689669269825,0
-7.489,-5.662367076901579,0
-5.091,-5.85122627244665,0
-7.168,-5.212218766984163,0
-8.849,-5.8425161444165825,1
-4.34,-5.8497391360612685,0
-5.558,-5.933706333150631,0
-6.152,-5.734382372780338,0
-6.548,-6.011220060473883,0
-6.643,-5.736993004546151,0
-6.461,-6.116192850298331,0
-5.19,-6.1506884307379766,0
-7.481,-5.894876680686056,0
-6.52,-5.859919047090511,0
-7.795,-5.954469464392633,1
-6.143,-5.498788379271976,0
-5.059,-5.379016501142035,0
-7.452,-5.352748829042358,0
-6.84,-5.239401438865664,0
-5.789,-5.3900424622703245,0
-5.692,-5.168373026306166,0
-8.818,-5.432046691209366,1
-5.007,-6.058965918034084,0
-6.01,-5.89010260472442,0
-6.195,-5.684268699976139,0
-5.563,-5.91416103311965,0
-2.757,-5.676357087146964,0
-8.087,-5.924427702781533,1
-8.346,-6.188426072510832,1
-6.103,-5.890538095439636,0
-6.635,-5.956614690404919,0
-7.251,-5.913753082245531,0
-4.677,-6.062196429880713,0
-7.965,-5.889342584240715,1
-3.828,-5.855965683257862,0
-7.366,-6.116355803047246,0
-6.115,-5.894104464972318,0
-7.099,-5.871322857075022,0
-6.477,-5.847533669042056,0
-5.499,-5.312369440566603,0
-6.563,-6.046504271260031,0
-6.888,-5.923128463985707,0
-6.326,-6.053617192090961,0
-6.204,-6.00250859314588,0
-5.909,-5.862210068161148,0
-5.234,-6.192251365985931,0
-6.478,-5.975931990887664,0
-5.41,-5.988757424055263,0
-5.238,-5.966774844312382,0
-3.745,-5.577831200007189,0
-6.307,-5.9596773782542005,0
-4.716,-5.824206711261326,0
-6.63,-6.143816028480344,0
-5.388,-5.928733163380843,0
-5.44,-5.6088958357484415,0
-4.917,-5.457689606526027,0
-6.06,-6.091029243445468,0
-5.421,-5.926043257264259,0
-6.344,-5.414968354298286,0
-5.588,-5.838136576627088,0
-1.88,-5.294476577016363,0
-6.044,-5.987583231425285,0
-5.8,-5.915452833419728,0
-3.318,-6.185615482515253,0
1.725,-5.341271170074744,0
-6.702,-5.290738450972608,0
-5.966,-5.905820559546357,0
-7.909,-5.7894615616179435,1
-4.908,-5.436385203622372,0
-4.704,-6.002207674367007,0
-5.99,-5.899537866671447,0
-6.269,-5.931561903016072,0
-2.416,-5.893816400634769,0
-6.341,-6.134238634814767,0
-7.034,-6.0876764828253345,0
-7.857,-6.149081899443801,1
-5.813,-5.993969460509042,0
-6.564,-5.813128375560413,0
-5.987,-5.744870499761298,0
-6.914,-6.0482273483010225,0
-6.823,-5.851295356970938,0
-4.427,-5.770400694203767,0
-6.96,-5.896776978731783,0
-5.805,-5.828975683415719,0
-6.744,-6.13298024894885,0
-10.085,-6.592412814114549,1
-5.922,-5.969641462143227,0
-7.014,-5.838367431510659,0
-5.768,-6.133451246743835,0
-7.619,-5.892387643430091,1
-6.054,-5.637097845549894,0
-5.174,-5.3141902230118685,0
-5.095,-5.803360134840752,0
-6.573,-6.016012798490163,0
-6.749,-6.18363404675099,0
-4.377,-5.630880568135274,0
-4.226,-5.755771302006784,0
-4.852,-6.06795794614771,0
-3.356,-5.8989927941326235,0
-8.363,-5.909581394550406,1
-4.876,-5.934625165692773,0
-6.228,-5.421436875656861,0
-7.085,-6.069450744471622,0
-3.19,-5.866839480840899,0
-3.007,-5.5047246582491995,0
-6.457,-6.197904830941367,0
-6.05,-5.920323588436557,0
-5.183,-5.533152608892123,0
-6.511,-5.331816735785668,0
-5.259,-5.551806252732257,0
-7.034,-5.219326119046537,0
-7.862,-6.2065142441278125,1
-5.125,-5.95514971308016,0
-6.543,-5.279712618463245,0
-5.699,-5.996556447924457,0
-5.58,-5.895043220216234,0
-3.453,-5.226461520012299,0
-3.153,-5.410399902752948,0
-6.417,-5.624193609240902,0
-2.955,-5.856516903558215,0
-5.562,-6.00202545709659,0
-3.79,-5.241096969836235,0
-7.447,-5.956839806849069,0
-5.032,-5.458716152431736,0
-4.702,-5.830561938101505,0
-7.168,-5.8640142842257434,0
-4.98,-5.553131829470063,0
-1.458,-5.814459253321488,0
-6.435,-6.064473403308399,0
-5.54,-6.000582314085445,0
-6.028,-5.9512339258407065,0
-6.563,-6.037067186777891,0
-5.814,-5.351079072117189,0
-5.901,-4.1177271876102255,0
-6.568,-5.746259322027275,0
-8.879,-5.928432518673886,1
-4.429,-5.876982232116945,0
-6.814,-5.91739075259306,0
-6.45,-6.085025569844413,0
-6.679,-5.9318412913175935,0
-7.734,-5.890367438408334,1
-5.957,-5.903880230814686,0
-5.097,-5.8577977078538614,0
-5.751,-5.867969917470284,0
-5.097,-5.846537870395577,0
-4.118,-5.893291277133133,0
-5.478,-5.397070311424634,0
-5.043,-5.866918903805633,0
-5.208,-5.9901507881624605,0
-7.903,-5.89824430849693,1
-4.581,-5.839212562665797,0
-4.832,-5.869490353861536,0
-6.261,-6.021759306463342,0
-8.131,-5.884994540604048,1
-8.016,-6.1804624451381684,1
-5.268,-5.6919487122118975,0
-5.265,-5.8555805852009275,0
-4.866,-5.302743885948899,0
-5.986,-5.741575419339297,0
-6.6,-6.022749063811173,0
-5.945,-6.1382501080113565,0
-4.143,-5.981450344493206,0
-7.018,-5.8743810519819135,0
-3.438,-5.322495457840983,0
-5.806,-5.903842785853644,0
-6.536,-5.876470551927226,0
-4.857,-5.867577621983158,0
-6.622,-5.9190448967419,0
-7.107,-5.899540237475185,0
-5.061,-5.813991178427997,0
-6.711,-5.265481314919072,0
-5.137,-6.023217523510113,0
-5.47,-5.8959501986463225,0
-5.457,-5.8819064278623525,0
-3.909,-5.963886207220332,0
-5.517,-6.012929540848907,0
-8.24,-5.523449930380457,1
-3.943,-5.759591699742758,0
-5.584,-5.956585669279809,0
-4.229,-5.816800865484495,0
-7.149,-6.164175487364286,0
-6.564,-6.016157358842351,0
-6.538,-5.899511305478118,0
-4.429,-5.9381705138519365,0
-5.186,-6.063437984982934,0
-7.163,-5.81004200137109,0
-4.42,-6.044763015186915,0
-7.858,-6.18259426347676,1
-7.307,-5.904197590939562,0
-6.416,-5.929845982602448,0
-7.272,-5.931801435496023,0
-6.748,-5.963970871249474,0
-6.823,-6.1693749572030825,0
-6.957,-5.889949997412666,0
-5.351,-5.3860454923039445,0
-3.338,-5.244709070899351,0
-4.573,-5.6621871167369004,0
-6.311,-6.184681596506179,0
-7.174,-5.998246828959936,0
-3.998,-5.898774305472382,0
-5.913,-5.6101118836444,0
-6.625,-5.7824738102489075,0
-6.651,-5.354215637858643,0
-5.338,-5.780497194245981,0
-5.325,-5.851759495261905,0
-5.573,-5.980420105687099,0
-5.463,-5.843637886520675,0
-4.018,-5.933353221278882,0
-7.448,-5.755274221610195,0
-5.108,-5.897057352703462,0
-7.751,-5.908122926465259,1
-4.225,-5.478827015666223,0
-7.42,-5.908793903487733,0
-5.372,-5.355437477151295,0
-7.218,-6.102117660801504,0
-6.996,-5.733518179325263,0
-6.519,-5.993648083720841,0
-7.342,-5.748979312742225,0
-3.706,-5.890635668814284,0
-7.538,-5.472825329610131,1
-7.219,-5.912312184442024,0
-5.648,-5.269627405559418,0
-4.209,-6.159638018998283,0
-5.455,-5.986052155110062,0
-6.35,-5.94217402662704,0
-3.75,-5.742880479826295,0
-4.814,-5.853206812374955,0
-3.815,-5.903775150012413,0
-6.359,-5.730670012709722,0
-6.0,-6.059906694581643,0
-5.306,-5.863005259605299,0
-6.537,-6.134149968578882,0
-5.969,-6.010046084070091,0
-5.538,-6.142434818963773,0
-4.124,-5.8654890025813895,0
-5.744,-5.960480918903448,0
-5.254,-6.169251953380078,0
-4.687,-5.304412534812656,0
-6.092,-5.301546335417486,0
-7.006,-6.116674292691028,0
-5.266,-5.261340198400859,0
-6.513,-6.066552032250285,0
-6.473,-6.165241527062936,0
-5.142,-5.916307234808827,0
-4.901,-5.903736976794171,0
-6.938,-6.009633653554781,0
-3.11,-5.840279988152636,0
-5.471,-6.096653780316064,0
-5.939,-6.1098668392275375,0
-6.469,-6.0107567516675715,0
-4.21,-5.9384267755962705,0
-6.448,-6.123580402042698,0
-3.62,-5.46562217215576,0
-4.629,-5.763647020884953,0
-5.512,-5.859285454084712,0
-6.342,-5.508651110902421,0
-4.179,-5.92212527725182,0
-7.16,-5.916588363991231,0
-3.83,-5.590525192519592,0
-6.802,-5.886907730607712,0
-6.634,-5.351900754902968,0
-4.753,-6.180471105419591,0
-4.967,-5.892936133280619,0
-6.617,-5.891770303260171,0
-6.867,-5.903177391895005,0
-8.271,-5.86249150689146,1
-5.501,-5.607522855691602,0
-5.017,-5.83859274406897,0
-3.241,-5.353343866693871,0
-7.046,-5.661704925496035,0
-7.144,-6.111903090679587,0
-6.326,-5.390657749867233,0
-4.804,-6.1580407703034235,0
-5.719,-5.966753192556147,0
-4.614,-5.85352571694583,0
-6.356,-5.295889704936988,0
-4.622,-5.915013602402357,0
-6.27,-5.819718094161786,0
-7.373,-5.255454772762113,0
-7.569,-5.9081176270790445,1
-6.827,-6.082082502518052,0
-7.009,-5.944148209320231,0
-5.994,-6.037418631994442,0
-5.805,-5.468106733151311,0
-6.131,-6.052958154236177,0
-3.643,-5.888962302571381,0
-6.373,-5.900704087348323,0
-7.018,-5.857906619015508,0
-5.601,-6.103552864659389,0
-3.435,-5.271809839139472,0
-8.047,-5.3307077373424505,1
-7.506,-5.745557464839197,0
-5.534,-5.447573953061047,0
-6.163,-5.994435133494186,0
-1.96,-5.8718319095957705,0
-7.641,-6.014973358164844,1
-6.66,-5.91114851643466,0
-6.581,-6.06234774869221,0
-4.425,-5.673099007603395,0
-5.834,-5.475479322470672,0
-4.887,-6.128177785697382,0
-7.269,-6.200273820340781,0
-4.809,-5.978739843800742,0
-5.483,-5.422577974478122,0
-5.918,-6.184946064862189,0
-6.025,-5.58712304655167,0
-5.488,-5.88939047211697,0
-7.464,-5.53255192315662,0
-7.027,-5.904753268883226,0
-6.169,-5.818138033066935,0
-5.73,-5.8734696347024995,0
-5.557,-6.140380660588385,0
-5.156,-5.8966185213851,0
-4.786,-5.233421645341136,0
-5.161,-5.771391802302884,0
-6.188,-5.54726620537149,0
-4.912,-5.960144146486344,0
-4.873,-5.966333576143297,0
-6.528,-5.981448144040917,0
-6.685,-5.874250119581895,0
-8.024,-5.769193536807861,1
-5.968,-5.8997150799568745,0
-7.135,-6.157971540704059,0
-6.274,-5.238509630513034,0
-5.848,-6.119723970456435,0
-5.019,-5.901083981893262,0
-8.584,-5.931606269058948,1
-5.66,-5.625476772616119,0
-4.81,-5.975389484724189,0
-8.796,-5.512712093253038,1
-5.896,-5.808363953765276,0
-5.732,-5.866180202425524,0
-5.012,-5.258719669056468,0
-7.498,-5.816890254589048,0
-6.44,-6.086478862336468,0
-4.596,-5.933763980906487,0
-5.229,-5.94741440532214,0
-4.693,-5.222642089469157,0
-4.294,-5.88849114191624,0
-6.438,-5.813410439396927,0
-6.624,-5.835402843654944,0
-4.854,-5.789012789614023,0
-2.938,-5.665557631885091,0
-5.634,-6.193936929014771,0
-7.701,-5.911220729804806,1
-6.473,-5.958603893807556,0
-6.618,-6.004204858397119,0
-7.464,-5.964840374650865,0
-4.646,-5.9135099528113635,0
-4.974,-5.98579297316614,0
-7.79,-5.845545527959107,1
-6.964,-5.959418040988653,0
-4.779,-5.5525498414401335,0
-6.56,-6.062959723448546,0
-5.809,-5.790881994260654,0
-4.064,-5.793472600157208,0
-5.414,-5.942489740931595,0
-6.757,-5.903168026848398,0
-5.399,-5.271676331590421,0
-6.335,-5.851648657647392,0
-3.475,-5.438923079959351,0
-5.501,-5.564799841802018,0
-7.181,-5.891023078422436,0
-3.437,-5.905072556681585,0
-4.023,-6.13392633185802,0
-8.449,-5.546033522173857,1
-7.141,-5.8868969983406965,0
-7.025,-5.915807323007082,0
-4.717,-5.922004673237878,0
-5.568,-5.897763939432092,0
-7.082,-5.932693021883276,0
-8.359,-5.641511444615239,1
-9.065,-5.888132018199875,1
-6.121,-6.155839359082291,0
-4.841,-5.808397437520717,0
-6.319,-5.777689427774058,0
-2.785,-5.889775249856274,0
-4.182,-6.056697774626741,0
-5.636,-5.951735853120785,0
-6.49,-5.890577669425815,0
-5.901,-5.6010323397809625,0
-7.949,-5.392730606714811,1
-4.253,-5.713489236285993,0
-6.008,-5.5002743964341185,0
-7.661,-5.226582075755255,1
-4.556,-5.238677431953286,0
-5.815,-5.735091111856929,0
-4.738,-5.794698477070864,0
-5.744,-5.82104400528109,0
-7.014,-5.2732281558662875,0
-6.677,-5.910882061114065,0
-3.893,-6.138015083496616,0
-5.44,-6.201114205624495,0
-5.27,-5.887577242743885,0
-5.992,-5.9162512844009605,0
-5.425,-5.816085594947078,0
-4.554,-5.792580755677106,0
-6.456,-6.173944901656243,0
-6.755,-5.735924345064489,0
-7.339,-5.904909026325513,0
-5.373,-5.928443397854659,0
-4.378,-5.441752490346543,0
-3.589,-5.877913217485317,0
-6.272,-5.905623064152915,0
-6.232,-6.159538227140298,0
-9.505,-5.882625674500528,1
-7.786,-5.931483643371028,1
-7.155,-5.903348360297741,0
-3.779,-5.82242158644157,0
-4.58,-5.591502083677368,0
-6.964,-6.030867280535215,0
-4.724,-5.746095319078885,0
-4.765,-5.622576332645394,0
-6.013,-5.902267477114884,0
-8.801,-5.93489031013401,1
-6.43,-5.497447125085357,0
-3.153,-5.816398505152039,0
-6.939,-5.736618394759309,0
-5.658,-5.9126104908024635,0
-6.405,-5.926343067653606,0
-6.435,-5.923413250872387,0
-8.021,-5.8874828878694485,1
-5.174,-5.739125377643923,0
-7.999,-5.7614969634680415,1
-7.625,-5.923020492182535,1
-4.372,-5.886100533394884,0
-2.501,-5.578241424230231,0
-5.519,-6.049878571540547,0
-5.71,-5.913018102882382,0
-7.039,-5.900715684655274,0
-9.069,-5.762246960659596,1
-6.658,-5.971255844348801,0
-8.357,-6.0349420088903205,1
-4.565,-5.796456830242029,0
-6.145,-5.910941375685522,0
-6.699,-5.720264400398016,0
-4.272,-5.759933980973254,0
-6.038,-5.839608423078604,0
-6.917,-5.9280898102418025,0
-4.646,-5.721733071797315,0
-7.638,-5.901623464022488,1
-6.908,-6.212044278823285,0
-6.823,-5.47354455568539,0
-4.173,-5.961056056646395,0
-5.629,-5.889924536725514,0
-1.738,-5.923758683088482,0
-9.704,-6.041069092268085,1
-6.802,-5.9824412304486,0
-6.556,-5.916072865111525,0
-5.548,-5.919257475264949,0
-4.966,-6.110540315771811,0
-3.984,-5.375120382353421,0
-4.446,-5.821831373403263,0
-6.015,-5.868417217225968,0
-6.404,-5.697083422676824,0
-6.232,-5.892863794291655,0
-3.58,-5.365793102078797,0
-6.512,-5.952896943850772,0
-5.799,-5.8272998704547785,0
-4.148,-6.209516794114019,0
-7.74,-6.001629437253623,1
-7.625,-5.398108579749216,1
-7.56,-5.834614537058732,1
-5.438,-5.255716872049744,0
-3.347,-6.014186999955807,0
-6.845,-5.904350833260298,0
-2.842,-5.364040860200635,0
-4.379,-5.958225059553549,0
-5.132,-5.987657578429642,0
-5.37,-5.376406105759974,0
-5.17,-5.909520370513152,0
-5.993,-5.443293858341149,0
-5.333,-5.23092581530458,0
-5.638,-5.909394927666245,0
-5.91,-6.050316289882672,0
-5.267,-5.856499788108,0
-5.841,-5.907505640743702,0
-3.665,-5.839715775013642,0
-4.456,-5.827651145757206,0
-6.173,-5.887588155483993,0
-6.986,-6.2455007664716025,0
-5.383,-5.327322516726305,0
-2.888,-6.040982927849606,0
-5.411,-5.981781021063325,0
-5.422,-5.857950698712113,0
-6.046,-5.987942945646409,0
-6.183,-6.118578194719862,0
-2.366,-5.483294738783235,0
-5.28,-5.9262483073458485,0
-7.62,-5.9329028451529195,1
-3.289,-5.955190968560177,0
-3.954,-5.781930254409617,0
-6.884,-6.015447511111014,0
-5.506,-5.912536590250859,0
-6.482,-5.7630132485225944,0
-5.647,-6.063030113258227,0
-6.223,-6.105555790784381,0
-6.497,-6.085746771821243,0
-4.054,-5.388049637136157,0
-5.522,-5.967931731310179,0
-4.343,-5.634615586153211,0
-5.245,-5.952785785463923,0
-8.063,-5.9236402218175925,1
-6.201,-5.853104959822579,0
-6.021,-5.942653349101302,0
-4.88,-5.230558310722264,0
-6.603,-5.938022829168768,0
-2.293,-5.277739709059809,0
-5.237,-5.881768934185304,0
-6.553,-5.378173023291785,0
-6.726,-5.589222372272621,0
-4.169,-5.249471753926044,0
-5.664,-5.975722053970896,0
-5.119,-5.676324210991076,0
-7.258,-5.894232617735155,0
-6.177,-5.930977422194532,0
-5.473,-5.880286940397885,0
-6.746,-5.9710666634317615,0
-8.544,-5.373186721139911,1
-4.434,-5.324114936951538,0
-6.358,-5.895239890422045,0
-5.972,-5.70494457169401,0
-6.325,-5.80395362003776,0
-5.408,-5.880283584713776,0
-4.261,-5.849914203143365,0
-1.905,-5.634660269324957,0
-7.924,-5.893140660419907,1
-7.523,-5.245809786039644,0
-7.6,-6.07418043256624,1
-6.426,-5.937934479880157,0
-6.6,-5.693355484230414,0
-5.295,-6.065565535255068,0
-5.747,-5.874847874977419,0
-8.019,-6.198364266922185,1
-5.001,-5.8712598271233984,0
-5.381,-5.760752759168011,0
-2.762,-5.583809983001111,0
-5.154,-6.1111945350273125,0
-7.154,-5.491601007221358,0
-8.258,-6.034733683190027,1
-3.925,-6.015986436994215,0
-7.977,-5.548450552110015,1
-8.229,-6.082477043721962,1
-5.159,-5.9836399587814,0
-5.606,-5.873627154971031,0
-3.595,-5.624035525015683,0
-6.543,-5.972287939115632,0
-8.309,-5.596676103073972,1
-7.527,-5.842675214748024,1
-5.714,-6.01726189238667,0
-7.812,-5.927007997368723,1
-7.14,-5.946162301502331,0
-5.246,-5.966426202168538,0
-6.936,-5.885786449387033,0
-2.53,-6.083309059015428,0
-2.869,-6.0387170785109285,0
-5.261,-5.2370775334022746,0
-5.552,-5.899419640043758,0
-7.203,-5.802573051310308,0
-5.757,-5.8113447766572115,0
-5.615,-5.74764347691867,0
-7.381,-5.907164328150228,0
-6.363,-5.912516297721815,0
-7.334,-5.883845216464886,0
-7.025,-5.936224819892429,0
-5.984,-5.967195910672803,0
-6.337,-5.723001386854046,0
-6.092,-5.956889244409541,0
-6.376,-5.936592526621925,0
-3.602,-5.934354856438895,0
-6.686,-6.001746385027808,0
-4.833,-5.315273376861398,0
-6.453,-5.829134403358031,0
-2.603,-5.585286224890586,0
-5.35,-5.366156207492684,0
-9.286,-5.452549039204942,1
-7.471,-5.817734176947025,0
-5.867,-5.820209533631042,0
-5.485,-5.755994213750301,0
-6.447,-5.952748792884515,0
-6.363,-5.906773870593172,0
-5.124,-5.442164368376889,0
-6.82,-5.9008253553515,0
-5.065,-6.075675149768181,0
-6.007,-5.850571778910924,0
-3.917,-5.395438399051652,0
-6.567,-5.955190406120059,0
-6.141,-6.019494429872893,0
-4.306,-5.59295601789748,0
-3.57,-5.888641723672914,0
-2.669,-5.959566924266701,0
-5.241,-5.979682305229853,0
-4.668,-5.856827085704126,0
-4.892,-5.454402870241011,0
-3.534,-5.803763246596839,0
-5.836,-5.917963202647271,0
-6.326,-6.088967173232967,0
-5.007,-5.992548492376303,0
-8.141,-5.9279849702674605,1
-6.289,-6.128472599154672,0
-5.89,-6.14413592832402,0
-6.638,-6.195549305524164,0
-6.375,-5.966830905242463,0
-7.911,-5.914818793357255,1
-6.776,-5.922878325279504,0
-5.514,-5.907909408574112,0
-5.748,-5.39236747581522,0
-7.821,-5.894204337835969,1
-4.144,-5.7174092103001435,0
-6.479,-5.907955201474887,0
-6.593,-5.222863934162029,0
-6.21,-6.0154361787113295,0
-7.287,-5.822253986783292,0
-5.477,-5.881580266060224,0
-6.732,-5.996200822515287,0
-4.639,-5.756656008790091,0
-4.615,-6.081616369127859,0
-6.769,-5.555737133074041,0
-6.613,-5.69205534000386,0
-5.576,-5.768525581279901,0
-8.038,-5.895542476753879,1
-6.876,-5.783369724839004,0
-7.364,-5.7652504202916734,0
-6.948,-5.598217509177767,0
-6.439,-5.921650836630366,0
-7.22,-6.014379638385965,0
-5.218,-6.001019402426692,0
-5.727,-5.998731851984198,0
-5.828,-5.88644090115384,0
-6.844,-5.906194422521377,0
-5.852,-6.085246645433605,0
-6.281,-6.198197917392434,0
-4.084,-6.079305006890544,0
-3.478,-5.5137544099938145,0
-6.54,-5.88478395901977,0
-6.332,-5.972352111346182,0
-7.524,-5.962905521251527,1
-4.382,-5.910705065802562,0
-7.959,-5.67192750486306,1
-3.461,-5.608521618568985,0
-5.544,-5.873570804582287,0
-5.416,-5.620397480491258,0
-3.861,-5.808027794408972,0
-6.365,-5.922767940072947,0
-7.171,-5.9685686455289915,0
-0.582,-5.822616052589294,0
-4.104,-5.873484725743404,0
-6.4,-5.703019941467877,0
-7.071,-5.90604767602301,0
-5.319,-5.229233339440715,0
-6.276,-5.965638761224283,0
-4.244,-5.296659875104715,0
-5.645,-5.942057269817555,0
-0.163,-5.70620400294281,0
-4.768,-5.681617729963802,0
-6.151,-6.0426247883500155,0
-4.401,-5.795249232000473,0
-6.532,-5.894038093094937,0
-5.42,-5.958081523757424,0
-6.083,-5.625688834749111,0
-6.202,-5.993449921164485,0
-6.087,-6.087960698744938,0
-4.865,-5.878210676709704,0
-5.921,-5.871568380267704,0
-5.15,-6.088032084214012,0
-3.475,-5.989165476357713,0
-5.042,-5.9549889263963065,0
-6.869,-5.7762823337487,0
-5.428,-5.3040045725597365,0
-7.125,-6.069811758090897,0
-7.809,-5.883360781104553,1
-5.75,-5.906608565015576,0
-6.199,-5.246435561767758,0
-5.4,-5.342074195812253,0
-5.399,-5.517972522428533,0
-5.106,-5.8855395378119635,0
-6.737,-5.782644436011794,0
-7.294,-5.87692882950764,0
-5.591,-5.9734721234467765,0
-5.764,-5.978477350975797,0
-4.438,-5.866194574716168,0
-5.523,-5.863894892621327,0
-7.287,-5.959012211731235,0
-6.807,-5.6650689776817496,0
-7.476,-6.083201859069783,0
-6.94,-5.898929767881713,0
-7.589,-5.604203566337945,1
-5.317,-5.814785477632858,0
-6.781,-5.562816775319568,0
-6.174,-5.446484248078756,0
-7.071,-5.913949346348689,0
-4.535,-5.888588616313845,0
-6.051,-5.9196649848443545,0
-8.795,-5.857316722287649,1
-4.251,-5.895071371219648,0
-7.263,-5.984281882240761,0
-5.843,-5.903921654053416,0
-9.064,-6.621009065219748,1
-6.258,-5.658394773385744,0
-7.25,-2.749813694093049,0
-5.594,-5.605611745393323,0
-5.107,-6.094987260485628,0
-4.153,-5.2133850595723406,0
-6.19,-5.527043803902297,0
-8.321,-5.889002398105377,1
-5.008,-5.573588028277656,0
-2.602,-5.847097763539153,0
-6.48,-6.625272740435852,0
-3.125,-6.164243629457576,0
-4.968,-5.924677453133574,0
-6.035,-6.002312905809341,0
-7.825,-6.027427853476579,1
-7.166,-5.22568722343326,0
-5.734,-5.916947865165065,0
